[DEBUG][2018-06-18 09:17:09,111][test.py][get_page_source][24][url请求失败]
[DEBUG][2018-06-18 11:01:00,774][get_zhilian.py][<module>][129][这里是第 139页的第40条url    http://jobs.zhaopin.com/000438008252486.htm]
[DEBUG][2018-06-18 11:01:00,905][get_zhilian.py][<module>][133][这里是第 139页的第40条url    http://jobs.zhaopin.com/000438008252486.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:00,906][get_zhilian.py][<module>][129][这里是第 139页的第41条url    http://jobs.zhaopin.com/CZ337927380J00049343809.htm]
[DEBUG][2018-06-18 11:01:01,014][get_zhilian.py][<module>][133][这里是第 139页的第41条url    http://jobs.zhaopin.com/CZ337927380J00049343809.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:01,014][get_zhilian.py][<module>][129][这里是第 139页的第42条url    http://jobs.zhaopin.com/CC333483911J00043672815.htm]
[DEBUG][2018-06-18 11:01:01,125][get_zhilian.py][<module>][133][这里是第 139页的第42条url    http://jobs.zhaopin.com/CC333483911J00043672815.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:01,125][get_zhilian.py][<module>][129][这里是第 139页的第43条url    http://jobs.zhaopin.com/CZ754566770J00028162011.htm]
[DEBUG][2018-06-18 11:01:01,235][get_zhilian.py][<module>][133][这里是第 139页的第43条url    http://jobs.zhaopin.com/CZ754566770J00028162011.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:01,235][get_zhilian.py][<module>][129][这里是第 139页的第44条url    http://jobs.zhaopin.com/CC236629786J00041770612.htm]
[DEBUG][2018-06-18 11:01:01,346][get_zhilian.py][<module>][133][这里是第 139页的第44条url    http://jobs.zhaopin.com/CC236629786J00041770612.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:01,347][get_zhilian.py][<module>][129][这里是第 139页的第45条url    http://jobs.zhaopin.com/CZ755649570J00027293215.htm]
[DEBUG][2018-06-18 11:01:01,453][get_zhilian.py][<module>][133][这里是第 139页的第45条url    http://jobs.zhaopin.com/CZ755649570J00027293215.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:01,453][get_zhilian.py][<module>][129][这里是第 139页的第46条url    http://jobs.zhaopin.com/CC497286182J00036089411.htm]
[DEBUG][2018-06-18 11:01:01,570][get_zhilian.py][<module>][133][这里是第 139页的第46条url    http://jobs.zhaopin.com/CC497286182J00036089411.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:01,570][get_zhilian.py][<module>][129][这里是第 139页的第47条url    http://jobs.zhaopin.com/CC000544466J00053397609.htm]
[DEBUG][2018-06-18 11:01:01,683][get_zhilian.py][<module>][133][这里是第 139页的第47条url    http://jobs.zhaopin.com/CC000544466J00053397609.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:01,684][get_zhilian.py][<module>][129][这里是第 139页的第48条url    http://jobs.zhaopin.com/CC533629925J00053387513.htm]
[DEBUG][2018-06-18 11:01:01,790][get_zhilian.py][<module>][133][这里是第 139页的第48条url    http://jobs.zhaopin.com/CC533629925J00053387513.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:01,791][get_zhilian.py][<module>][129][这里是第 139页的第49条url    http://jobs.zhaopin.com/CC161678511J00053410309.htm]
[DEBUG][2018-06-18 11:01:01,897][get_zhilian.py][<module>][133][这里是第 139页的第49条url    http://jobs.zhaopin.com/CC161678511J00053410309.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:01,898][get_zhilian.py][<module>][129][这里是第 139页的第50条url    http://jobs.zhaopin.com/CC204363015J00053624713.htm]
[DEBUG][2018-06-18 11:01:02,003][get_zhilian.py][<module>][133][这里是第 139页的第50条url    http://jobs.zhaopin.com/CC204363015J00053624713.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:02,004][get_zhilian.py][<module>][129][这里是第 139页的第51条url    http://jobs.zhaopin.com/378127634250036.htm]
[DEBUG][2018-06-18 11:01:02,109][get_zhilian.py][<module>][133][这里是第 139页的第51条url    http://jobs.zhaopin.com/378127634250036.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:02,109][get_zhilian.py][<module>][129][这里是第 139页的第52条url    http://jobs.zhaopin.com/CC200179039J00047519512.htm]
[DEBUG][2018-06-18 11:01:02,214][get_zhilian.py][<module>][133][这里是第 139页的第52条url    http://jobs.zhaopin.com/CC200179039J00047519512.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:02,215][get_zhilian.py][<module>][129][这里是第 139页的第53条url    http://jobs.zhaopin.com/453013981250017.htm]
[DEBUG][2018-06-18 11:01:02,325][get_zhilian.py][<module>][133][这里是第 139页的第53条url    http://jobs.zhaopin.com/453013981250017.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:02,325][get_zhilian.py][<module>][129][这里是第 139页的第54条url    http://jobs.zhaopin.com/CZ642367930J00049320414.htm]
[DEBUG][2018-06-18 11:01:02,432][get_zhilian.py][<module>][133][这里是第 139页的第54条url    http://jobs.zhaopin.com/CZ642367930J00049320414.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:02,432][get_zhilian.py][<module>][129][这里是第 139页的第55条url    http://jobs.zhaopin.com/CC174676429J00047220012.htm]
[DEBUG][2018-06-18 11:01:02,544][get_zhilian.py][<module>][133][这里是第 139页的第55条url    http://jobs.zhaopin.com/CC174676429J00047220012.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:02,544][get_zhilian.py][<module>][129][这里是第 139页的第56条url    http://jobs.zhaopin.com/276798114250510.htm]
[DEBUG][2018-06-18 11:01:02,650][get_zhilian.py][<module>][133][这里是第 139页的第56条url    http://jobs.zhaopin.com/276798114250510.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:02,651][get_zhilian.py][<module>][129][这里是第 139页的第57条url    http://jobs.zhaopin.com/CC120705036J00043347513.htm]
[DEBUG][2018-06-18 11:01:02,796][get_zhilian.py][<module>][133][这里是第 139页的第57条url    http://jobs.zhaopin.com/CC120705036J00043347513.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:02,796][get_zhilian.py][<module>][129][这里是第 139页的第58条url    http://jobs.zhaopin.com/657284927250116.htm]
[DEBUG][2018-06-18 11:01:02,907][get_zhilian.py][<module>][133][这里是第 139页的第58条url    http://jobs.zhaopin.com/657284927250116.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:02,907][get_zhilian.py][<module>][129][这里是第 139页的第59条url    http://jobs.zhaopin.com/CC435807418J00050576210.htm]
[DEBUG][2018-06-18 11:01:03,015][get_zhilian.py][<module>][133][这里是第 139页的第59条url    http://jobs.zhaopin.com/CC435807418J00050576210.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:03,015][get_zhilian.py][<module>][124][这里是第 140页的url    https://sou.zhaopin.com/jobs/searchresult.ashx?jl=%E5%8C%97%E4%BA%AC&kw=python&isadv=0&sg=39e470246d7e4727944af8c5e9417893&p=141]
[DEBUG][2018-06-18 11:01:03,594][get_zhilian.py][<module>][129][这里是第 140页的第0条url    http://jobs.zhaopin.com/CZ628553780J00021601214.htm]
[DEBUG][2018-06-18 11:01:03,710][get_zhilian.py][<module>][133][这里是第 140页的第0条url    http://jobs.zhaopin.com/CZ628553780J00021601214.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:03,711][get_zhilian.py][<module>][129][这里是第 140页的第1条url    http://jobs.zhaopin.com/CC713881630J00053751409.htm]
[DEBUG][2018-06-18 11:01:03,822][get_zhilian.py][<module>][133][这里是第 140页的第1条url    http://jobs.zhaopin.com/CC713881630J00053751409.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:03,822][get_zhilian.py][<module>][129][这里是第 140页的第2条url    http://jobs.zhaopin.com/337809230250006.htm]
[DEBUG][2018-06-18 11:01:03,929][get_zhilian.py][<module>][133][这里是第 140页的第2条url    http://jobs.zhaopin.com/337809230250006.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:03,930][get_zhilian.py][<module>][129][这里是第 140页的第3条url    http://jobs.zhaopin.com/337809230250068.htm]
[DEBUG][2018-06-18 11:01:04,039][get_zhilian.py][<module>][133][这里是第 140页的第3条url    http://jobs.zhaopin.com/337809230250068.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:04,040][get_zhilian.py][<module>][129][这里是第 140页的第4条url    http://jobs.zhaopin.com/CC365302221J00050580510.htm]
[DEBUG][2018-06-18 11:01:04,154][get_zhilian.py][<module>][133][这里是第 140页的第4条url    http://jobs.zhaopin.com/CC365302221J00050580510.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:04,155][get_zhilian.py][<module>][129][这里是第 140页的第5条url    http://jobs.zhaopin.com/CC365302221J00050522710.htm]
[DEBUG][2018-06-18 11:01:04,264][get_zhilian.py][<module>][133][这里是第 140页的第5条url    http://jobs.zhaopin.com/CC365302221J00050522710.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:04,265][get_zhilian.py][<module>][129][这里是第 140页的第6条url    http://jobs.zhaopin.com/CZ428984320J00048270712.htm]
[DEBUG][2018-06-18 11:01:04,382][get_zhilian.py][<module>][133][这里是第 140页的第6条url    http://jobs.zhaopin.com/CZ428984320J00048270712.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:04,383][get_zhilian.py][<module>][129][这里是第 140页的第7条url    http://jobs.zhaopin.com/CZ757917970J00054076513.htm]
[DEBUG][2018-06-18 11:01:04,489][get_zhilian.py][<module>][133][这里是第 140页的第7条url    http://jobs.zhaopin.com/CZ757917970J00054076513.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:04,489][get_zhilian.py][<module>][129][这里是第 140页的第8条url    http://jobs.zhaopin.com/CZ897326120J00031528513.htm]
[DEBUG][2018-06-18 11:01:04,602][get_zhilian.py][<module>][133][这里是第 140页的第8条url    http://jobs.zhaopin.com/CZ897326120J00031528513.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:04,603][get_zhilian.py][<module>][129][这里是第 140页的第9条url    http://jobs.zhaopin.com/218804737250443.htm]
[DEBUG][2018-06-18 11:01:04,708][get_zhilian.py][<module>][133][这里是第 140页的第9条url    http://jobs.zhaopin.com/218804737250443.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:04,708][get_zhilian.py][<module>][129][这里是第 140页的第10条url    http://jobs.zhaopin.com/218804737250442.htm]
[DEBUG][2018-06-18 11:01:04,826][get_zhilian.py][<module>][133][这里是第 140页的第10条url    http://jobs.zhaopin.com/218804737250442.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:04,826][get_zhilian.py][<module>][129][这里是第 140页的第11条url    http://jobs.zhaopin.com/CC365302221J00050925910.htm]
[DEBUG][2018-06-18 11:01:04,934][get_zhilian.py][<module>][133][这里是第 140页的第11条url    http://jobs.zhaopin.com/CC365302221J00050925910.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:04,935][get_zhilian.py][<module>][129][这里是第 140页的第12条url    http://jobs.zhaopin.com/CC192921312J00048948515.htm]
[DEBUG][2018-06-18 11:01:05,044][get_zhilian.py][<module>][133][这里是第 140页的第12条url    http://jobs.zhaopin.com/CC192921312J00048948515.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:05,044][get_zhilian.py][<module>][129][这里是第 140页的第13条url    http://jobs.zhaopin.com/CC380003833J00053089910.htm]
[DEBUG][2018-06-18 11:01:05,157][get_zhilian.py][<module>][133][这里是第 140页的第13条url    http://jobs.zhaopin.com/CC380003833J00053089910.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:05,157][get_zhilian.py][<module>][129][这里是第 140页的第14条url    http://jobs.zhaopin.com/CC380003833J00053087910.htm]
[DEBUG][2018-06-18 11:01:05,270][get_zhilian.py][<module>][133][这里是第 140页的第14条url    http://jobs.zhaopin.com/CC380003833J00053087910.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:05,271][get_zhilian.py][<module>][129][这里是第 140页的第15条url    http://jobs.zhaopin.com/CZ628553780J00021604314.htm]
[DEBUG][2018-06-18 11:01:05,384][get_zhilian.py][<module>][133][这里是第 140页的第15条url    http://jobs.zhaopin.com/CZ628553780J00021604314.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:05,385][get_zhilian.py][<module>][129][这里是第 140页的第16条url    http://jobs.zhaopin.com/CC000413762J00049059715.htm]
[DEBUG][2018-06-18 11:01:05,502][get_zhilian.py][<module>][133][这里是第 140页的第16条url    http://jobs.zhaopin.com/CC000413762J00049059715.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:05,502][get_zhilian.py][<module>][129][这里是第 140页的第17条url    http://jobs.zhaopin.com/CC379098229J00115916207.htm]
[DEBUG][2018-06-18 11:01:05,613][get_zhilian.py][<module>][133][这里是第 140页的第17条url    http://jobs.zhaopin.com/CC379098229J00115916207.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:05,613][get_zhilian.py][<module>][129][这里是第 140页的第18条url    http://jobs.zhaopin.com/CC330632880J00167342301.htm]
[DEBUG][2018-06-18 11:01:05,752][get_zhilian.py][<module>][133][这里是第 140页的第18条url    http://jobs.zhaopin.com/CC330632880J00167342301.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:05,752][get_zhilian.py][<module>][129][这里是第 140页的第19条url    http://jobs.zhaopin.com/CC672776520J00027905810.htm]
[DEBUG][2018-06-18 11:01:05,888][get_zhilian.py][<module>][133][这里是第 140页的第19条url    http://jobs.zhaopin.com/CC672776520J00027905810.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:05,889][get_zhilian.py][<module>][129][这里是第 140页的第20条url    http://jobs.zhaopin.com/CC519817829J00028068615.htm]
[DEBUG][2018-06-18 11:01:06,027][get_zhilian.py][<module>][133][这里是第 140页的第20条url    http://jobs.zhaopin.com/CC519817829J00028068615.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:06,027][get_zhilian.py][<module>][129][这里是第 140页的第21条url    http://jobs.zhaopin.com/CZ536910380J00048205611.htm]
[DEBUG][2018-06-18 11:01:06,136][get_zhilian.py][<module>][133][这里是第 140页的第21条url    http://jobs.zhaopin.com/CZ536910380J00048205611.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:06,136][get_zhilian.py][<module>][129][这里是第 140页的第22条url    http://jobs.zhaopin.com/CC406006628J00048415113.htm]
[DEBUG][2018-06-18 11:01:06,249][get_zhilian.py][<module>][133][这里是第 140页的第22条url    http://jobs.zhaopin.com/CC406006628J00048415113.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:06,249][get_zhilian.py][<module>][129][这里是第 140页的第23条url    http://jobs.zhaopin.com/CC693817222J00053670613.htm]
[DEBUG][2018-06-18 11:01:06,355][get_zhilian.py][<module>][133][这里是第 140页的第23条url    http://jobs.zhaopin.com/CC693817222J00053670613.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:06,356][get_zhilian.py][<module>][129][这里是第 140页的第24条url    http://jobs.zhaopin.com/CZ399465580J00041940910.htm]
[DEBUG][2018-06-18 11:01:06,466][get_zhilian.py][<module>][133][这里是第 140页的第24条url    http://jobs.zhaopin.com/CZ399465580J00041940910.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:06,467][get_zhilian.py][<module>][129][这里是第 140页的第25条url    http://jobs.zhaopin.com/465256913250017.htm]
[DEBUG][2018-06-18 11:01:06,579][get_zhilian.py][<module>][133][这里是第 140页的第25条url    http://jobs.zhaopin.com/465256913250017.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:06,580][get_zhilian.py][<module>][129][这里是第 140页的第26条url    http://jobs.zhaopin.com/572443628250712.htm]
[DEBUG][2018-06-18 11:01:06,693][get_zhilian.py][<module>][133][这里是第 140页的第26条url    http://jobs.zhaopin.com/572443628250712.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:06,693][get_zhilian.py][<module>][129][这里是第 140页的第27条url    http://jobs.zhaopin.com/CZ341896130J00013297512.htm]
[DEBUG][2018-06-18 11:01:06,809][get_zhilian.py][<module>][133][这里是第 140页的第27条url    http://jobs.zhaopin.com/CZ341896130J00013297512.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:06,809][get_zhilian.py][<module>][129][这里是第 140页的第28条url    http://jobs.zhaopin.com/CZ337927380J00049343809.htm]
[DEBUG][2018-06-18 11:01:06,946][get_zhilian.py][<module>][133][这里是第 140页的第28条url    http://jobs.zhaopin.com/CZ337927380J00049343809.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:06,946][get_zhilian.py][<module>][129][这里是第 140页的第29条url    http://jobs.zhaopin.com/CC430354722J00052391113.htm]
[DEBUG][2018-06-18 11:01:07,063][get_zhilian.py][<module>][133][这里是第 140页的第29条url    http://jobs.zhaopin.com/CC430354722J00052391113.htm该url没有获取到数据]
[DEBUG][2018-06-18 11:01:07,064][get_zhilian.py][<module>][129][这里是第 140页的第30条url    http://jobs.zhaopin.com/430272722250017.htm]
[DEBUG][2018-06-18 11:01:07,171][get_zhilian.py][<module>][133][这里是第 140页的第30条url    http://jobs.zhaopin.com/430272722250017.htm该url没有获取到数据]
